dt,new_member_payment,old_member_payment,repurchase_member_cnt,repurchase_payment,new_members,new_purchasers,consume_member_cnt,arpu,arpu_ratio
2021/3/5,4973.330005169,1192.390003204,1,178.410003662,1737,23,98,62.92,1.14
2021/3/6,1996.100019226,227.900001526,1,63.100000381,2156,15,38,58.53,1.2
2021/3/7,2564.370012283,291.369997025,1,145.119995117,2099,24,51,55.99,1.13
2021/3/8,3877.200024605,592.360004425,3,349.730001450,1565,38,64,69.84,1.37
2021/3/9,747.890007019,0,0,0,1475,7,10,74.79,1.19
2021/3/10,706.310001373,227.199996948,0,0,2930,8,11,84.86,1.42
2021/3/11,1010.839996338,156.300003052,0,0,1713,11,16,72.95,1.11
2021/3/12,1448.939998627,39,1,80.699998856,1622,15,18,82.66,1.13
2021/3/13,1168.009990692,0,0,0,2638,11,18,64.89,1.41
2021/3/14,697.960000992,0,0,0,2393,12,12,58.16,0.94
2021/3/15,1522.300006866,93.200000763,0,0,1609,20,32,50.48,0.82
2021/3/16,2461.960006714,301.900001526,1,105,1614,39,62,44.58,0.89
2021/3/17,2275.010017395,342.209995270,4,581.500015259,1741,24,42,62.31,1.19
2021/3/18,444.200000763,103.120002747,0,0,1667,6,9,60.81,1
2021/3/19,2206.400005341,216.499996185,1,47.399999619,1641,28,46,52.67,0.94
2021/3/20,2215.500005722,60.600000381,0,0,2274,30,43,52.93,1
2021/3/21,1593.800014973,529.000003815,1,127.599996567,2125,21,32,66.34,1.29
2021/3/22,1113.999998093,27.899999619,0,0,1588,13,18,63.44,0.97
2021/3/23,3129.350017548,614.090007782,1,250,1819,19,47,79.65,1.38
2021/3/24,1989.999998093,543.600006104,2,355.900001526,1454,21,41,61.8,1.12
2021/3/25,2425.799992561,49.5,1,58.200000763,2130,20,35,70.72,1.44
2021/3/26,1037.429996490,26,4,267.299999237,2136,11,16,66.46,1.11
2021/3/27,2950.560001373,0,5,1395.260002136,2899,22,39,75.66,1.47
2021/3/28,1606.340020180,46.900001526,2,51.599998474,2694,60,71,23.29,0.5
2021/3/29,2415.380010605,734.300006866,6,302.600002289,1805,30,57,55.26,1.08
2021/3/30,2000.780006409,184.450002670,0,0,1861,32,49,44.6,0.81
2021/3/31,2849.170003891,113.400001526,5,490.699995041,1789,29,59,50.21,1.01
2021/4/1,1736.470008850,143.720001221,4,211.600002289,2134,25,42,44.77,0.75
2021/4/2,1880.640003204,22.5,5,295.319995880,1860,26,44,43.25,0.72
2021/4/3,1675.310005188,112.500001907,4,206.500001907,2810,28,41,43.61,0.75
2021/4/4,3134.900028229,13,9,515.800003052,3146,24,34,92.59,1.48
2021/4/5,942.000003815,122.299999237,5,177.299999237,2981,11,17,62.61,0.82
2021/4/6,3216.710012436,987.110019684,10,1138.820014954,1777,25,64,65.68,1.1
2021/4/7,2484.900009155,282.700008392,8,690.309999466,1678,27,52,53.22,0.94
2021/4/8,2362.809997559,238.399999619,4,38,1610,33,63,41.29,0.77
2021/4/9,1271.779998779,36,4,389.400001526,2504,13,28,46.71,0.43
2021/4/10,3828.309996853,265.200006008,3,177.610003004,2619,36,62,66.02,0.91
2021/4/11,2320.099995494,294.700002670,4,218.799999237,2764,23,50,52.3,0.71
2021/4/12,4258.960022092,199.700002670,7,797.400009155,1781,36,64,69.67,1.05
2021/4/13,1372.100009918,313.200000763,2,27.5,1698,12,36,46.81,0.67
2021/4/14,94.519998550,123.829998016,4,59.609998703,1662,8,21,10.4,0.15
2021/4/15,3237.390020370,653.060001373,6,351.509996414,1465,37,75,51.87,0.87
2021/4/16,1699.450016022,611.579992294,3,351.010005951,1584,24,54,42.8,0.77
2021/4/17,1609.229992390,550.310007095,3,240.900003433,2108,23,40,53.99,0.92
2021/4/18,1740.909997940,250.399997711,1,8,1994,27,40,49.78,0.79
2021/4/19,2579.850021362,185.200000763,10,667.420011520,1446,30,48,57.61,0.98
2025/9/6,92205.348909387,80897.170064479,1071,44538.859953165,7899,1494,4872,35.53,0.82
2025/9/7,54322.279502690,59563.679884061,1128,24123.649940066,7200,1360,4833,23.56,0.72
2025/9/8,109592.199980058,109909.09000057,1017,64915.479942925,5898,1099,5045,43.51,1.02
2025/9/9,86955.379611213,103805.189988354,981,49119.849930841,6107,1138,4822,39.56,1.03
2025/9/10,102908.409117777,101003.92986089,1016,58924.159854600,7019,1155,4822,42.29,0.97
2025/9/11,223332.40531816,102157.469710181,984,47944.819855273,23998,9844,14515,22.42,0.58
2025/9/12,159689.266872544,90368.599848449,1030,40346.559821386,16585,5740,10206,24.5,0.54
2025/9/13,91909.799013624,81395.029858530,1484,43242.959911892,11451,2037,6410,27.04,0.73
2025/9/14,99961.209270120,83514.379779696,1240,44323.589913487,9449,1665,5804,31.61,0.75
2025/9/15,132573.177911878,98633.119727084,960,55605.109837294,8241,1454,5500,42.04,0.73
2025/9/16,88909.258947639,94793.659916768,996,47484.049910912,23381,1164,5021,36.59,0.84
2025/9/17,118216.078465858,98858.389661688,1057,48939.929879010,8743,1277,5078,42.75,0.77
2025/9/18,142772.507448986,80356.689615346,971,50750.339591265,8783,1388,4842,46.08,0.76
2025/9/19,107479.368428469,86538.259703696,983,48218.379791200,8382,1049,4451,43.59,0.74
2025/9/20,108090.158737302,91059.599558711,1744,54373.189919174,11886,1685,5825,34.19,0.76
2025/9/21,88369.209174372,78485.419727325,1509,40120.999917984,11174,1393,5248,31.79,0.8
2025/9/22,91020.889529971,109010.249828706,1093,56196.149886021,7587,969,4643,43.08,1.09
2025/9/23,82239.099517236,91604.559766481,960,47150.519935617,7654,1061,4321,40.23,1.03
2025/9/24,112912.768767733,83521.919718027,1005,48407.349961052,8267,1234,4606,42.65,0.85
2025/9/25,88445.279013831,92755.509798417,1038,58086.019923696,8002,1048,4417,41.02,0.89
2025/9/26,106916.418844709,108682.389877021,1202,68230.929894516,8489,1210,4948,43.57,0.87
2025/9/27,93575.358721908,82870.899745107,1201,45205.719904661,10918,1422,4887,36.11,0.8
2025/9/28,67769.989456950,91344.999791026,1050,44801.009953160,8158,1062,4266,37.3,1.01
2025/9/29,53304.909565488,79454.239944965,804,52017.979952216,8483,838,3542,37.48,0.88
2025/9/30,62031.519744396,84065.889901638,763,56585.059961140,8920,951,3605,40.53,0.99
2025/10/1,145755.998166034,56783.079842031,860,35818.869864056,12828,2000,4132,49.02,1.5
2025/10/2,163998.576450335,57874.459770799,879,40154.829780996,12617,2254,4280,51.84,1.62
2025/10/3,83279.899017394,38388.659905255,986,26407.719979823,11288,1881,3982,30.55,1.05
2025/10/4,71227.359588593,46218.050031543,907,26556.049998522,10637,1664,3773,31.13,1.08
2025/10/5,175699.960304845,52136.109939814,800,30718.569945315,12536,2226,4499,50.64,1.59
2025/10/6,77881.468556225,46289.319824219,652,25552.709884346,11374,1308,3291,37.73,0.92
2025/10/7,80422.398749897,53159.009802431,919,38169.319838762,10747,1413,3873,34.49,0.85
2025/10/8,75043.008980036,60606.249866903,672,33902.249863803,10003,1043,3484,38.93,0.97
2025/10/9,110741.839828253,75680.669957042,697,96944.969938874,6842,767,3423,54.46,1.49
2025/10/10,62389.129558325,82707.699962923,755,34320.189951479,7036,842,3849,37.7,0.96
2025/10/11,76904.489056766,91723.969979525,821,48154.959931672,7837,914,4082,41.31,0.99
2025/10/12,63335.499112129,82152.659923017,961,43669.240028083,10077,1095,4448,32.71,0.82
2025/10/13,75755.629058480,90629.919870056,857,52449.329976697,7977,980,4490,37.06,1
2025/10/14,68570.139559329,91989.309788192,824,43913.129919365,7686,920,4212,38.12,1.05
2025/10/15,79891.289085407,88754.139863908,906,46986.639952788,7669,1027,4571,36.89,0.96
2025/10/16,62555.249256134,81284.859981418,827,35506.849927306,8258,1183,4587,31.36,0.79
2025/10/17,65839.359210510,71352.609819770,724,33163.929851055,8073,853,3852,35.62,0.86
2025/10/18,50338.489313731,71396.009875445,939,35442.089902639,12728,1143,4333,28.09,0.69
2025/10/19,45399.339402346,65885.079914359,871,35200.609946260,12033,970,3863,28.81,0.71
2025/10/20,198364.189578423,146112.949872384,961,94710.350004682,8542,1214,5811,59.28,1.35
2025/10/21,99964.769652972,105852.9398262,718,48838.319992959,7743,996,4859,42.36,1.03
2025/10/22,79254.369743127,89064.959904432,788,44569.790089328,7551,994,4537,37.1,0.98
2025/10/23,84899.499490032,108092.639818549,793,62193.279929290,7924,990,4740,40.72,1.09
2025/10/24,68862.309700269,97993.679861307,805,53777.289976794,8884,1029,4450,37.5,1
2025/10/25,70010.319511116,76897.419853032,933,37327.299958110,12018,1325,4786,30.7,0.85
2025/10/26,63885.649600703,71418.999912629,1021,34923.959947348,11847,1325,4884,27.7,0.77
2025/10/27,78205.128925025,80297.149687506,811,37445.429932661,8401,1954,5600,28.3,0.77
2025/10/28,132506.647346079,95123.919605523,861,47468.649862409,11909,4231,8393,27.12,0.64
2025/10/29,173268.266353149,88257.319567023,845,40665.519830991,15613,6292,10499,24.91,0.54
2025/10/30,157395.057202706,111570.929666579,930,64501.199948559,14078,5388,9699,27.73,0.64
2025/10/31,160443.666786432,87899.409560198,811,42731.409885839,14923,5419,9466,26.24,0.58
2025/11/1,594475.542171896,112897.730026947,1378,73630.619751990,23049,8321,13592,52.04,1.21
2025/11/2,83309.089235801,73937.259749472,1208,31997.319921613,13162,2611,6701,23.47,0.53
2025/11/3,85651.918838553,83470.109736927,894,37060.739977285,11511,2847,6706,25.22,0.64
2025/11/4,66073.739504009,100674.65969166,963,45234.159984499,8488,1348,5621,29.67,0.78
2025/11/5,67870.199689209,90858.179638196,897,35415.409937084,8300,1231,5034,31.53,0.84
2025/11/6,66586.659494657,87513.079857469,841,43729.319905937,8042,971,4301,35.83,0.92
2025/11/7,92198.649071008,109935.169796724,761,57247.929838747,9611,1194,4364,46.32,1
2025/11/8,74152.7292716,82087.749823598,1130,38658.429888904,12672,1546,5100,30.64,0.77
2025/11/9,94583.379305789,79699.989904175,1085,38925.099920988,11427,1646,5379,32.4,0.77
2025/11/10,144093.520341195,135764.900175173,1142,86981.850468902,8384,1511,6074,46.07,1.05
2025/11/11,176652.329814989,171801.319883645,1106,97750.260159085,8674,1776,7670,45.43,1.11
2025/11/12,71093.989547372,89688.939818330,957,45695.559997628,7590,875,4548,35.35,0.8
2025/11/13,73308.059310276,107022.399933284,901,46337.079905689,7777,915,4886,36.91,0.91
2025/11/14,74087.399409879,97552.059950948,953,49355.849966088,9078,998,4651,36.9,0.95
2025/11/15,54301.619380722,63668.629854688,1207,34072.889899671,12642,1370,4721,24.99,0.74
2025/11/16,54234.549071925,69601.469759526,978,34428.189871430,11932,1059,4458,27.78,0.77
2025/11/17,68119.379314551,77444.359815845,697,35712.869905531,7693,729,3928,37.06,1
2025/11/18,66822.289158840,92069.829856575,743,41078.089937598,7745,822,4384,36.24,0.95
2025/11/19,73697.518900651,83056.689777452,638,34952.509888956,7667,859,4126,37.99,0.94
2025/11/20,72550.559475647,80763.919837177,710,35553.819978684,8526,1161,4538,33.78,0.83
2025/11/21,62801.819484144,93906.659805277,733,43658.089870453,11124,1357,4814,32.55,0.82
2025/11/22,82575.779076943,75925.019928396,987,39943.249891162,15960,1921,5518,28.72,0.73
2025/11/23,74707.469198484,71329.919830680,990,31975.829982638,17793,1489,4933,29.6,0.79
2025/11/24,78398.339221209,91824.209767429,681,41471.919949830,11205,1251,4475,38.04,0.97
2025/11/25,77045.518719802,88020.039681215,716,35283.239913940,10362,1610,5045,32.72,0.81
2025/11/26,74883.868664224,77317.059600413,695,32846.519905806,21659,1960,5531,27.52,0.7
2025/11/27,83363.468767473,105622.879573911,775,53435.119799018,10768,1944,5702,33.14,0.76
2025/11/28,81216.318800926,110480.409697084,858,60381.660008430,11558,1973,5782,33.15,0.86
2025/11/29,100868.418456623,94964.329495499,1115,45549.489923000,14633,2229,6352,30.83,0.81
2025/11/30,112021.369041411,95611.379758716,974,74697.799915791,13294,1515,5290,39.25,1.03
2025/12/1,48724.979809217,84407.459841775,715,34599.619992325,8228,811,4203,31.68,0.81
2025/12/2,103723.989681102,103057.039766917,765,49556.490021169,10026,1544,5480,37.73,0.88
2025/12/3,72588.099340985,98572.449781455,668,50908.379919648,8629,1181,4667,36.67,0.84
2025/12/4,66534.589280404,108501.559775917,704,51433.209959118,9325,1249,4987,35.1,0.79
2025/12/5,89374.998592377,100223.589485087,807,48618.999830127,11345,2061,6179,30.68,0.7
2025/12/6,64511.899018504,86319.809589891,1039,40555.409857273,13198,1857,5893,25.6,0.61
2025/12/7,84348.458698617,99571.419447569,1044,40682.449890802,13901,2102,6977,26.36,0.61
2025/12/8,135194.648759788,152615.839293659,806,68247.199899385,10435,2121,7645,37.65,0.64
2025/12/9,134599.729320657,114555.619656581,785,49359.949945211,10351,2174,7008,35.55,0.83
2025/12/10,86276.439140934,100287.38968852,719,46472.359939098,9835,1566,5229,35.68,0.89
2025/12/11,73548.929133434,94960.759845868,688,43402.159981668,9267,1302,4855,34.71,0.84
2025/12/12,100629.19848752,112130.709624769,762,49817.939850926,11225,2126,6863,31,0.72
2025/12/13,105240.27871814,101927.849456916,1092,44764.499860823,14430,3042,7924,26.14,0.61
2025/12/14,109180.738215962,92767.679287629,1063,35416.669631511,13905,2729,7693,26.25,0.54
2020/9/17,,,,,6060,1,,,
2020/9/18,,,,,3122,1,,,
2020/9/19,,,,,3529,1,,,
2020/9/20,,,,,3164,1,,,
2020/9/21,,,,,2405,1,,,
2020/9/22,,,,,2318,1,,,
2020/9/23,,,,,2427,1,,,
2020/9/24,,,,,1956,1,,,
2020/9/25,,,,,1042,1,,,
2020/9/26,,,,,1470,1,,,
2020/9/27,,,,,1145,1,,,
2020/9/28,,,,,1264,1,,,
2020/9/29,,,,,2103,1,,,
2020/9/30,,,,,1413,1,,,
2020/10/1,,,,,2222,1,,,
2025/2/18,51277.949984195,57765.239844680,731,36110.179866929,11951,978,3411,31.97,1.01
2025/2/19,46669.099752374,48992.260061154,755,28527.829950530,10573,731,3260,29.34,0.92
2025/2/20,39863.469950186,69679.639970977,718,39467.150007812,10390,682,3148,34.8,1.08
2025/2/21,34923.989878649,54545.329965252,675,30162.989952683,10536,741,3046,29.37,0.98
2025/2/22,43994.409967024,50783.489969134,928,39746.049975295,13534,1040,3557,26.65,1.02
2025/2/23,40554.540005762,43439.589945078,967,25678.230012476,12825,1049,3802,22.09,0.79
2025/2/24,50770.299953736,68223.299883155,771,42509.899994502,8261,757,3296,36.1,1.2
2025/2/25,45520.049907649,54009.210031010,834,32938.740008593,8182,831,3741,26.6,0.89
2025/2/26,43192.089944264,66792.009972805,919,42931.809983181,10185,953,3918,28.07,0.9
2025/2/27,40564.389894513,58420.499997072,907,34912.199975533,7733,816,3634,27.24,0.87
2025/2/28,37463.280000376,58879.919880290,826,26518.369998602,8090,941,3645,26.43,0.91
2025/3/1,39836.639983414,45405.720127709,1197,20759.839989901,8475,1504,4692,18.17,0.67
2025/3/2,30479.520116517,48170.850186605,1004,23715.910044130,7854,1135,3991,19.71,0.42
2025/3/3,316768.196328217,103809.099655455,1656,86489.879420085,11318,4172,9008,46.69,0.97
2025/3/4,109570.899911428,83415.609828943,1121,45467.149887893,6079,1344,5424,35.58,0.99
2025/3/5,216160.21240736,80391.08000567,967,42964.880063251,8571,2737,6450,45.98,1.12
2025/3/6,92994.230673112,67571.789911330,887,31081.680042097,6075,1188,4911,32.7,0.89
2025/3/7,50682.710168600,86868.100074053,864,31009.760054350,5497,971,4378,31.42,0.93
2025/3/8,75980.450139800,67522.129935155,1407,36853.819989938,7958,1778,5586,25.69,0.95
2025/3/9,47397.520019449,56374.270001778,1273,32045.189997086,7652,1600,5208,19.93,0.76
2025/3/10,44732.450148899,72989.859996328,992,33632.640049338,5104,896,4508,26.11,0.83
2025/3/11,48728.350237805,58866.649964064,904,29248.340009540,4923,973,4549,23.65,0.46
2025/3/12,61185.740454197,53886.310074866,931,26178.020028889,5303,1182,4547,25.31,0.68
2025/3/13,85470.380938709,65646.010206133,964,34030.100087941,6600,1373,5007,30.18,0.67
2025/3/14,57211.940404305,64882.920017362,821,35050.310062885,5422,1113,4166,29.31,0.82
2025/3/15,94821.341097832,58844.560007045,1104,36310.940079033,8172,2179,5508,27.9,0.75
2025/3/16,99851.621131361,52187.309955537,1151,28786.200093567,8305,2188,5693,26.71,0.8
2025/3/17,61087.780169208,60475.190062106,866,28286.28001054,5492,1212,4583,26.52,0.82
2025/3/18,65440.040443216,59557.680031002,903,29507.480081022,5678,1272,4828,25.89,0.79
2025/3/19,78988.100633273,52144.820025215,929,26652.190044403,5759,1561,5010,26.17,0.75
2025/3/20,83884.100409755,63049.390017271,980,32967.920046100,5609,1446,5215,28.18,0.83
2025/3/21,59135.680292217,65703.569997737,938,34497.140013764,4985,1218,4687,26.64,0.88
2025/3/22,61040.600334851,57463.280022919,1472,33544.680025289,7557,2211,6053,19.58,0.81
2025/3/23,60460.720136115,52053.369978666,1408,30786.890040100,7001,2043,5751,19.56,0.77
2025/3/24,56556.640257666,61005.990027139,916,27020.519982576,4795,1131,4676,25.14,0.8
2025/3/25,41807.070380285,61225.010027289,939,35208.070050813,4974,1054,4569,22.55,0.73
2025/3/26,94896.270606188,71051.100002179,906,33729.779984066,4901,1168,5017,33.08,0.97
2025/3/27,62048.690280674,59799.950117886,818,26587.620025843,4239,953,4282,28.46,0.87
2025/3/28,53543.020015378,61193.189993868,741,34523.249979148,4179,859,3647,31.46,0.77
2025/3/29,57752.400471225,53336.350032449,975,28332.290028155,6256,1519,4297,25.85,0.92
2025/3/30,48202.980282784,54581.269982457,1041,33949.590035081,5857,1502,4449,23.1,0.64
2025/3/31,67313.050630612,71524.160040677,796,37888.920036674,4945,1261,4265,32.55,0.54
2025/4/1,33967.940047383,58032.309864221,698,25415.549923925,3764,703,3913,23.51,0.66
2025/4/2,30103.840036292,56214.780068152,766,26402.030014157,3853,759,3724,23.18,0.75
2025/4/3,31111.690133819,48448.390065726,726,20931.210031509,4080,857,3496,22.76,0.64
2025/4/4,42984.159973787,50587.289965667,1227,30739.949964941,7170,2056,4665,20.06,0.68
2025/4/5,42010.060062079,49718.600012766,1301,35077.720001042,7094,2162,4912,18.67,0.69
2025/4/6,36319.199971007,52678.730020629,1096,27577.680012465,5994,1596,4616,19.28,0.72
2025/4/7,42770.949935008,56392.500037638,791,32182.419978509,3843,846,3919,25.3,0.77
2025/4/8,30623.040066523,58386.589996902,812,27157.169998426,3638,780,4096,21.73,0.74
2025/4/9,41803.100118298,68660.040127603,912,35993.58003035,3725,865,4273,25.85,0.76
2025/4/10,30627.739954123,79612.920167038,898,31248.370030701,4358,799,4218,26.14,0.61
2025/4/11,27609.149940381,61523.529960275,826,31567.079958797,4045,755,3780,23.58,0.75
2025/4/12,36327.160124881,59201.940054532,933,31972.659983525,4693,1003,3683,25.94,0.8
2025/4/13,30542.640002426,52163.730081737,1053,23852.74000597,4944,1211,4455,18.56,0.62
2025/4/14,145176.910418864,78093.659973869,873,62481.000044534,5493,1768,5571,40.08,1.23
2025/4/15,147090.780862929,81738.780063519,1002,52335.360121159,5347,1815,5822,39.3,1.19
2025/4/16,142832.691140175,68774.590046048,900,39536.000125051,5515,1845,5499,38.48,1.04
2025/4/17,215433.262167353,72826.260008940,990,46582.920119304,6683,2647,6386,45.14,1.08
2025/4/18,115392.300813317,79917.460099120,854,46967.880101442,5512,1592,4963,39.35,0.99
2025/4/19,261926.343082465,60560.010080943,1263,53792.420268783,10245,3501,6993,46.12,0.85
2025/4/20,59585.44022418,49088.850048542,1097,28424.320047149,5560,1590,4755,22.85,0.69
2025/4/21,57395.290064931,70919.499932386,740,31690.769968776,3647,855,4111,31.21,0.88
2025/4/22,58613.240289817,80320.560024796,846,37641.740018487,3997,914,4561,30.46,0.83
2025/4/23,59981.889992315,65568.200088440,797,31022.169999221,4034,936,4336,28.96,0.86
2025/4/24,58040.620091723,88277.899949579,759,49744.330036540,3565,798,4117,35.54,1.18
2025/4/25,57904.620172739,80378.059954304,806,47433.100036461,3916,958,4268,32.4,0.68
2025/4/26,69000.190140394,72849.649925590,1149,42715.630058059,5246,1509,5101,27.81,0.93
2025/4/27,66747.970082888,63892.950015463,804,27267.840003766,3932,993,4422,29.54,0.87
2025/4/28,94681.830411205,86082.060102481,905,35178.490000088,4508,1319,4880,37.04,0.97
2025/4/29,127416.261030445,92141.040076027,899,63410.020068536,5029,1744,5202,42.21,1.37
2025/4/30,120910.880981423,65233.739889393,857,37004.619988799,5368,1717,4745,39.23,1.31
2025/5/1,82364.340091705,56778.299935589,1310,35324.129991233,6648,2264,5171,26.91,1.34
2025/5/2,117529.760794172,50445.329991708,1304,34592.360025704,7967,2771,5523,30.41,1.4
2025/5/3,171930.351615924,56169.149992526,1205,39418.110044420,8198,3167,5998,38.03,1.59
2025/5/4,113061.880529672,53469.219935546,1111,32616.640001804,6735,2397,5305,31.39,1.34
2025/5/5,117529.590494394,56421.880016565,884,33304.850089788,5887,1924,4824,36.06,1.34
2025/5/6,104211.690711984,76726.119990129,754,36072.060054779,5350,1339,4457,40.6,1.18
2025/5/7,184502.931707511,77624.089978723,847,47138.060125846,6251,1881,5312,49.35,1.06
2025/5/8,79557.380517373,74751.689807663,782,43070.380137453,6869,1044,4211,36.64,1.07
2025/5/9,82503.100287447,87129.089754820,787,44853.169860253,6631,1084,4454,38.09,0.96
2025/5/10,99385.660408625,75398.759852061,1216,37689.570009351,7914,1926,5862,29.82,0.87
2025/5/11,86627.720231203,77354.849913845,1283,38884.330020905,5927,1795,5875,27.91,0.77
2025/5/12,72783.949748278,78696.499718904,900,36767.589882374,4446,1089,5243,28.89,0.86
2025/5/13,60037.069625635,86161.329692075,943,37541.479928264,8482,1022,5267,27.76,0.94
2025/5/14,47684.870021224,66240.209846377,905,30278.709923267,7599,931,4530,25.15,0.84
2025/5/15,44942.659940720,78421.519899080,877,38170.859945595,4222,938,4605,26.79,0.78
2025/5/16,135035.729956517,138327.109606275,1025,84875.539682278,5295,1338,5561,49.16,1.32
2025/5/17,101054.07004394,87752.139996061,1230,41421.689977545,6477,1751,5799,32.56,1.04
2025/5/18,81588.540099461,67599.549998293,1215,30075.170022368,6194,1637,5386,27.7,0.86
2025/5/19,94063.859976687,96128.689885983,989,49999.129952550,5174,1289,5250,36.23,0.9
2025/5/20,121036.120335424,100251.340015041,991,64226.440098681,5074,1332,5254,42.12,1.07
2025/5/21,127404.280099818,94050.539839048,990,52471.069966435,5654,1504,5550,39.9,0.95
2025/5/22,161888.060322195,115353.879968056,927,65799.180026917,6283,1571,5433,51.03,0.87
2025/5/23,186255.810388809,109296.379908442,899,78448.220002282,7057,1774,5616,52.63,0.94
2025/5/24,161236.270378536,84737.499926696,1253,55361.540024826,8805,2232,6306,39.01,0.81
2025/5/25,148168.290173946,81507.499944137,1201,57756.859914780,44480,2866,7477,30.72,0.69
2025/5/26,219069.230227966,118442.380047757,1000,80600.710033733,5493,1335,5891,57.29,1.18
2025/5/27,153967.480452437,96738.549940435,940,73012.690016825,5889,1191,5444,46.05,0.75
2025/5/28,179968.22020399,146551.47995998,903,85368.040031819,7720,1476,5995,54.47,0.97
